num,date,media_id,shortcode,display_url,video_url,width,height,tagged_users,post_id,post_shortcode,post_url,likes,liked,pinned,description,tags,location_id,location_slug,location_url,sidecar_media_id,sidecar_shortcode,owner_id,username,fullname,post_date,tag,count,category,subcategory,filename,extension,hashtag,coauthors,comment_count,comments,comment_sentiments,overall_sentiment,is_traditional
1,5/28/2020 18:13,2.32e+18,CAvb3FpnvBl,https://instagram.fykz1-2.fna.fbcdn.net/v/t51.2885-15/101252328_1525760660944081_8547754235787081792_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDYwOC5zZHIuZjI4ODUuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=instagram.fykz1-2.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2AEtIEqOfFFL_GzLgFrRCWWNoROD-0OuVo8VDa-CHfLd5S_FZXdmd6BnYv3KXM8qj1U&_nc_ohc=WTL-Qcy6M3UQ7kNvgEEgVXe&_nc_gid=80a07382d0934303bc5c04b3c23edb96&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MjMxOTE5NDg2NjAxMzEwNjI3Nw%3D%3D.3-ccb7-5&oh=00_AYAki12Sh7HrkZ94TuAoTHaanZpoHQKcPOKwWuyf_FNotw&oe=67AF39C2&_nc_sid=472314,,1080,608,[],2.32e+18,CAvb3FpnvBl,https://www.instagram.com/p/CAvb3FpnvBl/,25,False,[],"Skyscraper of Guangzhou city. Guangzhou is one of the oldest city in.china, popular for its silk road. Now this age old city has become one of the developed city in china.

#china🇨🇳 #chinatown #guangzhou #guangzhoucity #skyscraper #guangzhouskyline #chineseskyscrapers ##citylife #nightcity #natgeoyourshot #yourshotphotographer #natgeochina #natgeocity #bbcearth #bbcchinese #thatsguangzhou #chinatravel #chinadaily #natgeofineart #cityscapes #cityscapesphotography #cityphotography #chinesecity","['#bbcchinese', '#bbcearth', '#china', '#chinadaily', '#chinatown', '#chinatravel', '#chinesecity', '#chineseskyscrapers', '#citylife', '#cityphotography', '#cityscapes', '#cityscapesphotography', '#guangzhou', '#guangzhoucity', '#guangzhouskyline', '#natgeochina', '#natgeocity', '#natgeofineart', '#natgeoyourshot', '#nightcity', '#skyscraper', '#thatsguangzhou', '#yourshotphotographer']",,,,,,12407162970,kapildattaphotography,kapildatta,5/28/2020 18:13,chineseskyscrapers,1,instagram,tag,101252328_1525760660944081_8547754235787081792_n,jpg,chineseskyscrapers,,0,[],[],0.0,False
1,3/5/2023 11:12,3.05e+18,CpZ7YgSMkGC,https://instagram.fykz1-2.fna.fbcdn.net/v/t51.29350-15/332356616_171008152376713_523803002567960361_n.webp?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fykz1-2.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2AEtIEqOfFFL_GzLgFrRCWWNoROD-0OuVo8VDa-CHfLd5S_FZXdmd6BnYv3KXM8qj1U&_nc_ohc=jqT-oD1uwBAQ7kNvgEp4Id9&_nc_gid=80a07382d0934303bc5c04b3c23edb96&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MzA1MTczMTM5MTE5Njg0MDMyMg%3D%3D.3-ccb7-5&oh=00_AYBuq4BOdwbsLEFBkZSSCaeufKxk-ZcDLYOa5Op3Vac7bw&oe=67AF6D96&_nc_sid=472314,,1440,1080,[],3.05e+18,CpZ7YgSMkGC,https://www.instagram.com/p/CpZ7YgSMkGC/,21,False,[],"Sunset over North Bund (北外滩)

#china🇨🇳 #china #shanghai #northbund #sunset #shanghaisunset #skyscraper #chineseskyscrapers #shanghaiskyscrapers #lujiazui #walking #walk #frenchinchina #frenchinshanghai #frenchman #上海 #陆家嘴 #北外滩","['#china', '#chineseskyscrapers', '#frenchinchina', '#frenchinshanghai', '#frenchman', '#lujiazui', '#northbund', '#shanghai', '#shanghaiskyscrapers', '#shanghaisunset', '#skyscraper', '#sunset', '#walk', '#walking', '#上海', '#北外滩', '#陆家嘴']",106000000000000.0,shanghai,https://www.instagram.com/explore/locations/106324046073002/shanghai/,,,50307745843,geoffreyinchina,Geoffrey Bonnel,3/5/2023 11:12,chineseskyscrapers,1,instagram,tag,332356616_171008152376713_523803002567960361_n,jpg,chineseskyscrapers,,2,"['Beautiful ❤️', 'send it DM us 👉 @nature.lovers.ig 📷📷']","['positive', 'neutral']",0.5,False
4,12/19/2020 10:34,2.47e+18,CI-eTT1hpsN,https://instagram.fykz1-1.fna.fbcdn.net/v/t51.29350-15/131302580_512630352954428_4266568190964702308_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDcyMC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fykz1-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2AEtIEqOfFFL_GzLgFrRCWWNoROD-0OuVo8VDa-CHfLd5S_FZXdmd6BnYv3KXM8qj1U&_nc_ohc=nQEH6Wx6Zd4Q7kNvgE3ttZF&_nc_gid=80a07382d0934303bc5c04b3c23edb96&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MjQ2NzU0MjkxNDIxMDExMDIyMQ%3D%3D.3-ccb7-5&oh=00_AYAZorvxVFqkswpE1KEE1iv15-_IbZaxVlC92D8QoMYA0w&oe=67AF3AEF&_nc_sid=472314,,1080,720,[],2.47e+18,CI-eTXGBqkx,https://www.instagram.com/p/CI-eTXGBqkx/,9,False,[],"Tianfu Square, Chengdu, Sichuan Province (Part 2)

Tianfu Square is the busiest area in the commercial and business district of the city. 

Paved with light coloured granite and lined with trees and flowers and water features, the square is an open leisure place for people to have a rest and appreciate the modern development of Chengdu. 

The structures and open space is just fascinating. I took my time here to enjoy the hustle and bustle of urban China. 

I know that I didn't have enough time in Chengdu, as there was so much I wanted to do, but couldn't. I knew already I was going to leave a little regretful. 

#china
#chinese
#tianfusquare
#chengdu
#citysquare
#sichuan
#chineseskyscrapers
#fareast

#TravelPhotography #SoloTravellers #wanderlust #wanderluster
#Travelgram #Travelholic #Instatravel #SeeTheWorld #TravelTheWorld #TravelAddict #Travellingram #TravellingThroughTheWorld #WorldTraveler #MyTravelStory #WanderingSoul #Globetrotter #HappyTraveller #TheBestDestinations #TravelInspiration #TravelJunkie #WorldExplorer","['#Globetrotter', '#HappyTraveller', '#Instatravel', '#MyTravelStory', '#SeeTheWorld', '#SoloTravellers', '#TheBestDestinations', '#TravelAddict', '#TravelInspiration', '#TravelJunkie', '#TravelPhotography', '#TravelTheWorld', '#Travelgram', '#Travelholic', '#TravellingThroughTheWorld', '#Travellingram', '#WanderingSoul', '#WorldExplorer', '#WorldTraveler', '#chengdu', '#china', '#chinese', '#chineseskyscrapers', '#citysquare', '#fareast', '#sichuan', '#tianfusquare', '#wanderlust', '#wanderluster']",979000000000000.0,tianfu-square,https://www.instagram.com/explore/locations/978885475454782/tianfu-square/,2.47e+18,CI-eTXGBqkx,7092535238,thejayzeeee,Janagan Jay Srigengatharan,12/19/2020 10:34,chineseskyscrapers,7,instagram,tag,131302580_512630352954428_4266568190964702308_n,jpg,chineseskyscrapers,,1,['Great photos ❤️❤️'],['positive'],1.0,False
1,5/24/2017 22:58,1.52e+18,BUfiDYnAPFs,https://instagram.fykz1-2.fna.fbcdn.net/v/t51.2885-15/18721941_131355537420863_4020752957208264704_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45NjB4NzIwLnNkci5mMjg4NS5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fykz1-2.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2AH53PshkxcOb-MUiLKD3pD0aO4z4KHAG7Dx87t8tTk8eZigTJxY_nAqHwALC6febVk&_nc_ohc=zVsSZHfhoT0Q7kNvgEqE0Y0&_nc_gid=5f3a871e0e1041698e35d6ad3aea5c64&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MTUyMjA4NDk2NTIzODUwMTc0MA%3D%3D.3-ccb7-5&oh=00_AYCE0qbGpxZ_LNlTBBmaPnA0naIKumvY1HcRhZINRacGng&oe=67AF53A3&_nc_sid=472314,,960,720,[],1.52e+18,BUfiDYnAPFs,https://www.instagram.com/p/BUfiDYnAPFs/,18,False,[],The Hefei Land CBD under construction and Anhui Broadcasting and Television Center whose occupies area is the biggest in Asia.#hefei#hefeiswanlake#anhuibroadcastingstation#antv#skyscraper#highangleshot#chineseskyscrapers,"['#anhuibroadcastingstation', '#antv', '#chineseskyscrapers', '#hefei', '#hefeiswanlake', '#highangleshot', '#skyscraper']",555922340.0,hefei---swan-lake,https://www.instagram.com/explore/locations/555922340/hefei---swan-lake/,,,3693784371,chengcheng.zou,ZOUCHENGCHENG,5/24/2017 22:58,chineseskyscrapers,1,instagram,tag,18721941_131355537420863_4020752957208264704_n,jpg,chineseskyscrapers,,3,"['👍', '@andersdenkend hh do u know, the words on the wall actually are the names of all the areas in Anhui by the old Chinese writing.', 'I love this building!']","['positive', 'positive', 'positive']",1.0,False
2,6/23/2019 11:36,2.07e+18,BzDQNi1HOsF,https://instagram.fykz1-1.fna.fbcdn.net/v/t51.2885-15/64853963_416705145585137_5110905592288482815_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDcyMC5zZHIuZjI4ODUuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=instagram.fykz1-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2AH53PshkxcOb-MUiLKD3pD0aO4z4KHAG7Dx87t8tTk8eZigTJxY_nAqHwALC6febVk&_nc_ohc=qLyfwR2RNUoQ7kNvgHSfbb7&_nc_gid=5f3a871e0e1041698e35d6ad3aea5c64&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MjA3MjU3MTU1MzAxNjI0NDk5Nw%3D%3D.3-ccb7-5&oh=00_AYBpOh8hiB-Sml58oSZIsDgMTPKFU6znBcgLoKFo2mDYZA&oe=67AF59F6&_nc_sid=472314,,1080,720,[],2.07e+18,BzDQNlEnyVk,https://www.instagram.com/p/BzDQNlEnyVk/,40,False,[],"Modern China impressed me greatly🌁🏙️🌃
#chineseskyscrapers #lujiazuishanghai #vacationsinchina #traveltheworld #beautyisaroundus","['#beautyisaroundus', '#chineseskyscrapers', '#lujiazuishanghai', '#traveltheworld', '#vacationsinchina']",17326249.0,moscow,https://www.instagram.com/explore/locations/17326249/moscow/,2.07e+18,BzDQNlEnyVk,3851029191,tatiana.krasyukova,Татьяна,6/23/2019 11:36,chineseskyscrapers,3,instagram,tag,64853963_416705145585137_5110905592288482815_n,jpg,chineseskyscrapers,,0,[],[],0.0,False
1,2/26/2023 14:45,3.05e+18,CpISM-FsrtZ,https://instagram.fykz1-2.fna.fbcdn.net/v/t51.29350-15/333654454_215316614339404_410073937568350775_n.webp?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fykz1-2.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2AEtIEqOfFFL_GzLgFrRCWWNoROD-0OuVo8VDa-CHfLd5S_FZXdmd6BnYv3KXM8qj1U&_nc_ohc=51V6nCBLd14Q7kNvgGrhh_0&_nc_gid=80a07382d0934303bc5c04b3c23edb96&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MzA0Njc2NTIwNDA1NDY1Mzc4NQ%3D%3D.3-ccb7-5&oh=00_AYAFsObfZ_hocmuz43ABKmSHquRFCTCCJDAeRm2a-eXKhA&oe=67AF4DC7&_nc_sid=472314,,1440,1080,[],3.05e+18,CpISM-FsrtZ,https://www.instagram.com/p/CpISM-FsrtZ/,10,False,[],"Another view of Shanghai

#china🇨🇳 #china #shanghai #hongkou #hongkoudistrict #peacepark #publicpark #shanghaipark #park #skyscraper #chineseskyscrapers #shanghaiskyscrapers #lake #上海 #虹口区 #虹口 #和平公园","['#china', '#chineseskyscrapers', '#hongkou', '#hongkoudistrict', '#lake', '#park', '#peacepark', '#publicpark', '#shanghai', '#shanghaipark', '#shanghaiskyscrapers', '#skyscraper', '#上海', '#和平公园', '#虹口', '#虹口区']",106000000000000.0,shanghai,https://www.instagram.com/explore/locations/106324046073002/shanghai/,,,50307745843,geoffreyinchina,Geoffrey Bonnel,2/26/2023 14:45,chineseskyscrapers,1,instagram,tag,333654454_215316614339404_410073937568350775_n,jpg,chineseskyscrapers,,0,[],[],0.0,False
1,7/22/2020 5:20,2.36e+18,CC7rG-Wgpzo,https://instagram.fykz1-1.fna.fbcdn.net/v/t51.29350-15/109818198_889342511555127_2250707725221759804_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fykz1-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2AEtIEqOfFFL_GzLgFrRCWWNoROD-0OuVo8VDa-CHfLd5S_FZXdmd6BnYv3KXM8qj1U&_nc_ohc=7PJ09qX5fsUQ7kNvgHzOgRm&_nc_gid=80a07382d0934303bc5c04b3c23edb96&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MjM1ODY2ODQyNTEyNTA3NjIwMA%3D%3D.3-ccb7-5&oh=00_AYDYKiD57ukUe8jxIFtpIrXpg2JIhBybxZ-HIr0eq56EtQ&oe=67AF5BE6&_nc_sid=472314,,1080,1080,[],2.36e+18,CC7rHCVgllA,https://www.instagram.com/p/CC7rHCVgllA/,29,False,[],"street Black and white silhouette photos.
These photos were taken two years back in Guangzhou city while is was pursing my phd. 
In first picture the big structure is canton tower which is located on the bank of pearl river. There is a bridge near to this building and people come on the bridge to enjoy the sunset view and to take photos. 

#guangzhou
#guangzhoucity
#guangdong
#guangzhouskyline
#guangzhousunset
#guangzhouchina🇨🇳
#guangdong #cantontower #largesttower #chineseskyscrapers #chinadaily #chinatravel #silhouette #blackandwhite #streetphotography #blackandwhitephotography #natgeoyourshot #yourshotphotographer #natgeostreet #natgeofineart #natgeochina #bbcearth #bccchina #chinatravel #natgeotravel","['#bbcearth', '#bccchina', '#blackandwhite', '#blackandwhitephotography', '#cantontower', '#chinadaily', '#chinatravel', '#chineseskyscrapers', '#guangdong', '#guangzhou', '#guangzhouchina', '#guangzhoucity', '#guangzhouskyline', '#guangzhousunset', '#largesttower', '#natgeochina', '#natgeofineart', '#natgeostreet', '#natgeotravel', '#natgeoyourshot', '#silhouette', '#streetphotography', '#yourshotphotographer']",1480000000000000.0,canton-tower-gaungzhou-china,https://www.instagram.com/explore/locations/1478704255557010/canton-tower-gaungzhou-china/,2.36e+18,CC7rHCVgllA,12407162970,kapildattaphotography,kapildatta,7/22/2020 5:20,chineseskyscrapers,2,instagram,tag,109818198_889342511555127_2250707725221759804_n,jpg,chineseskyscrapers,,0,[],[],0.0,False
1,10/4/2019 8:44,2.15e+18,B3MKVL0I28-,https://instagram.fykz1-1.fna.fbcdn.net/v/t51.2885-15/71518602_162989364818738_9096514367615312406_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzM1eDE2NTEuc2RyLmYyODg1LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fykz1-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2AH53PshkxcOb-MUiLKD3pD0aO4z4KHAG7Dx87t8tTk8eZigTJxY_nAqHwALC6febVk&_nc_ohc=29enE0eFsxQQ7kNvgFLyyDU&_nc_gid=5f3a871e0e1041698e35d6ad3aea5c64&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MjE0NzEzNjU1ODYwODkwMzk5OA%3D%3D.3-ccb7-5&oh=00_AYBHjJvuyJ4Fz3IRdUzaaoCAWJpzcTQzBYxnnWstTInM9w&oe=67AF6575&_nc_sid=472314,,1335,1651,[],2.15e+18,B3MKVL0I28-,https://www.instagram.com/p/B3MKVL0I28-/,33,False,[],"𝙁𝙧𝙤𝙢 𝙩𝙝𝙚 𝙤𝙩𝙝𝙚𝙧 𝙨𝙞𝙙𝙚 𝙤𝙛 𝙩𝙝𝙚 𝙒𝙤𝙧𝙡𝙙... 🌏
𝙈𝙞𝙨𝙨 𝙮𝙤𝙪... ❤️
•
•
•
#shanghai #shanghainightlife #photography #skyline #skyscrapers #photofromchina #travel #travelphotography #orientalpictures #chineseskyscrapers #fromchinawithlove❤️","['#chineseskyscrapers', '#fromchinawithlove', '#orientalpictures', '#photofromchina', '#photography', '#shanghai', '#shanghainightlife', '#skyline', '#skyscrapers', '#travel', '#travelphotography']",,,,,,5613391716,laura_____c,Laura Colpo 🌸,10/4/2019 8:44,chineseskyscrapers,1,instagram,tag,71518602_162989364818738_9096514367615312406_n,jpg,chineseskyscrapers,,2,"['Magari Ire!!! 😅\nSono foto che mi invia mia sorella, lei abita là!!! 🤩Ma prima o poi ci andrò anch’io!!! 😍', 'Cara,ma sei sempre in vacanza?😅😅😅']","['positive', 'positive']",1.0,False
1,7/25/2018 4:46,1.83e+18,BlpEhHqgmSm,https://instagram.fykz1-1.fna.fbcdn.net/v/t51.2885-15/36898597_238829216950193_6857259400843755520_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4zMjB4Mjg2LnNkci5mMjg4NS5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fykz1-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2AH53PshkxcOb-MUiLKD3pD0aO4z4KHAG7Dx87t8tTk8eZigTJxY_nAqHwALC6febVk&_nc_ohc=wFHCvxXFMF4Q7kNvgH5PNss&_nc_gid=5f3a871e0e1041698e35d6ad3aea5c64&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MTgzMTAxNDU5MTY2MDk3NTI3MA%3D%3D.3-ccb7-5&oh=00_AYDCgJUj_5-texnaCPzJl7Uj3q_fe0gIOrFmG9IM7mTUuw&oe=67AF50A9&_nc_sid=472314,,320,286,[],1.83e+18,BlpEhHqgmSm,https://www.instagram.com/p/BlpEhHqgmSm/,42,False,[],"Unfeasible #chineseskyscrapers features 108-meter tall facade #waterfall

A #skyscraper in #guiyang , #china , has attracted headlines thanks to a daring water feature built into its facade. On one side, the 121-meter (397-foot) tall Liebian Building in Guiyang, China, features a spectacular waterfall, providing a dramatic spectacle from the plaza below. At 108-meters (350-feet), the waterfall is among the tallest artificial waterfalls in the world—and easily the largest artificial waterfall located in an urban area, with other record breakers being artificial additions to river and canal networks, ""Follow @arc.insprd for architectural inspiration.
Credits to the Architect. If anyone knows who it is, please tag them!"" #artificalwaterfall #chinease #conceptdesign #commercial #buildingdesign #architecture #architecture_hunter #archilovers #architectanddesign #adesignersmind #designwanted #architectural #contomporary #landscapephotography #landscape #designlab  #elevation #exteriordesign #arcinsprd #architecturedesign #architecturephotography #archaddict #arqsketch #designwanted#restlessarch","['#adesignersmind', '#archaddict', '#archilovers', '#architectanddesign', '#architectural', '#architecture', '#architecture_hunter', '#architecturedesign', '#architecturephotography', '#arcinsprd', '#arqsketch', '#artificalwaterfall', '#buildingdesign', '#china', '#chinease', '#chineseskyscrapers', '#commercial', '#conceptdesign', '#contomporary', '#designlab', '#designwanted', '#elevation', '#exteriordesign', '#guiyang', '#landscape', '#landscapephotography', '#restlessarch', '#skyscraper', '#waterfall']",265614723.0,guiyang,https://www.instagram.com/explore/locations/265614723/guiyang/,,,6873862761,arc.insprd,arc.insprd,7/25/2018 4:46,chineseskyscrapers,1,instagram,tag,36898597_238829216950193_6857259400843755520_n,jpg,chineseskyscrapers,,3,"['We are feelin it!!!', '👏👏👏👏....', ""I'm looking through your gallery! You have some nice shot! Congrats!  Great work🙌""]","['positive', 'positive', 'positive']",1.0,False
3,6/14/2017 19:14,1.54e+18,BVVNHp5g97q,https://instagram.fykz1-2.fna.fbcdn.net/v/t51.2885-15/32418250_118483175699131_8214484828909731840_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi44MDB4ODAwLnNkci5mMjg4NS5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fykz1-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2AH53PshkxcOb-MUiLKD3pD0aO4z4KHAG7Dx87t8tTk8eZigTJxY_nAqHwALC6febVk&_nc_ohc=iGVdvo2oaw0Q7kNvgE9pfhI&_nc_gid=5f3a871e0e1041698e35d6ad3aea5c64&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MTUzNzE5MjU0ODQ0NjIzMjI5OA%3D%3D.3-ccb7-5&oh=00_AYDJjffjaIyna6PBmEsIpGSj7X_Bo4sqR7kHSKd30784iQ&oe=67AF4483&_nc_sid=472314,,800,800,[],1.54e+18,BVVNOX1gbYn,https://www.instagram.com/p/BVVNOX1gbYn/,38,False,[],"Чего только не сделаешь, чтобы оказаться в рейтинге самых высоких зданий планеты! Первоначальный проект башен Greenland Central Plaza в китайском городе Наньчан «подрос» на 14 метров, чтобы попасть в список трёхсотметровых строений - их высота составила 303 метра. Но из-за этого нагрузка на основание сильно увеличивалась, и поэтому архитекторам пришлось пойти на хитрость - установить в верхней части небоскрёба конструкцию из поворачивающихся стеклянных жалюзи, чтобы сквозь отверстия беспрепятственно проходил ветер. Но интересны и сами стёкла! У основания здание квадратное в плане, но чем выше оно становится, тем более закруглённым становится фасад. Чтобы добиться такого эффекта, строители использовали панели, созданные при помощи технологии «холодного сгибания», благодаря чему можно добиться любой формы оконного стекла.

#capitalgroup #москва #skyscraper #lifestyle #небоскребы #стильжизни #мегаполис #инновациистроительства #китай #GreenlandCentralPlaza #стекло #china🇨🇳 #chineseskyscrapers #технология #вышетольколюбовь","['#GreenlandCentralPlaza', '#capitalgroup', '#china', '#chineseskyscrapers', '#lifestyle', '#skyscraper', '#вышетольколюбовь', '#инновациистроительства', '#китай', '#мегаполис', '#москва', '#небоскребы', '#стекло', '#стильжизни', '#технология']",,,,1.54e+18,BVVNOX1gbYn,4361197842,skyscraperslifestyle,SkyscrapersLifestyle,6/14/2017 19:15,chineseskyscrapers,3,instagram,tag,32418250_118483175699131_8214484828909731840_n,jpg,chineseskyscrapers,,2,"['Куда еще хотите сьездить ?', 'Wow!']","['positive', 'positive']",1.0,False
2,12/19/2020 10:44,2.47e+18,CI-fcNAhbch,https://instagram.fykz1-2.fna.fbcdn.net/v/t51.29350-15/131896029_1345749635773588_6203946969273259757_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDgxMC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fykz1-2.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2AEtIEqOfFFL_GzLgFrRCWWNoROD-0OuVo8VDa-CHfLd5S_FZXdmd6BnYv3KXM8qj1U&_nc_ohc=QYgBtE8dQpAQ7kNvgEHoTqZ&_nc_gid=80a07382d0934303bc5c04b3c23edb96&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MjQ2NzU0NzkyMzQwMDIxMDIwOQ%3D%3D.3-ccb7-5&oh=00_AYDv9irnXm3EKjpPNcmyP8f9UMTr1RlzO1F8x3BjP4_eug&oe=67AF5416&_nc_sid=472314,,1080,810,[],2.47e+18,CI-fcPJhh7l,https://www.instagram.com/p/CI-fcPJhh7l/,16,False,[],"Tianfu Square, Chengdu, Sichuan Province (Part 3)

There were attractions all around the square. Museums everywhere, but below me, I hadn't realise was a huge underground shopping area. 

So after a few last snaps, and feeling the cold somewhat, I headed down to see if I could find food to warm me up. 

#china
#chinese
#tianfusquare
#chengdu
#citysquare
#sichuan
#chineseskyscrapers
#fareast

#TravelPhotography #SoloTravellers #wanderlust #wanderluster
#Travelgram #Travelholic #Instatravel #SeeTheWorld #TravelTheWorld #TravelAddict #Travellingram #TravellingThroughTheWorld #WorldTraveler #MyTravelStory #WanderingSoul #Globetrotter #HappyTraveller #TheBestDestinations #TravelInspiration #TravelJunkie #WorldExplorer","['#Globetrotter', '#HappyTraveller', '#Instatravel', '#MyTravelStory', '#SeeTheWorld', '#SoloTravellers', '#TheBestDestinations', '#TravelAddict', '#TravelInspiration', '#TravelJunkie', '#TravelPhotography', '#TravelTheWorld', '#Travelgram', '#Travelholic', '#TravellingThroughTheWorld', '#Travellingram', '#WanderingSoul', '#WorldExplorer', '#WorldTraveler', '#chengdu', '#china', '#chinese', '#chineseskyscrapers', '#citysquare', '#fareast', '#sichuan', '#tianfusquare', '#wanderlust', '#wanderluster']",979000000000000.0,tianfu-square,https://www.instagram.com/explore/locations/978885475454782/tianfu-square/,2.47e+18,CI-fcPJhh7l,7092535238,thejayzeeee,Janagan Jay Srigengatharan,12/19/2020 10:44,chineseskyscrapers,7,instagram,tag,131896029_1345749635773588_6203946969273259757_n,jpg,chineseskyscrapers,,1,['🔥🔥'],['positive'],1.0,False
